latitude,longitude,iceberg_risk,risk_class,iceberg_count
-85.085815,-99.927345,0.0,0,0
-85.64497,-101.21278,0.0,0,0
-86.20135,-102.89322,0.0,0,0
-86.75365,-105.12646,0.0,0,0
-87.298805,-108.301544,0.0,0,0
-87.831955,-113.01574,0.0,0,0
-88.340195,-120.79212,0.0,0,0
-88.793465,-134.77734,0.0,0,0
-89.100235,-161.48695,0.0,0,0
-89.100235,161.48695,0.0,0,0
-88.793465,134.77734,0.0,0,0
-88.340195,120.79212,0.0,0,0
-87.831955,113.01574,0.0,0,0
-87.298805,108.301544,0.0,0,0
-86.75365,105.12646,0.0,0,0
-86.20135,102.89322,0.0,0,0
-85.64497,101.21278,0.0,0,0
-85.085815,99.927345,0.0,0,0
-84.52494,98.896515,0.0,0,0
-83.96284,98.06346,0.0,0,0
-83.39997,97.36894,0.0,0,0
-82.83656,96.78611,0.0,0,0
-82.272865,96.28709,0.0,0,0
-81.709015,95.8569,0.0,0,0
-81.145134,95.48129,0.0,0,0
-80.58134,95.15091,0.0,0,0
-80.0177,94.8581,0.0,0,0
-79.454285,94.5965,0.0,0,0
-78.89117,94.36188,0.0,0,0
-78.328384,94.149635,0.0,0,0
-77.76603,93.95747,0.0,0,0
-77.20408,93.78185,0.0,0,0
-76.64264,93.6216,0.0,0,0
-76.08171,93.47391,0.0,0,0
-75.52135,93.338196,0.0,0,0
-74.96156,93.212364,0.0,0,0
-74.40242,93.095894,0.0,0,0
-73.84392,92.9874,0.0,0,0
-73.28612,92.886345,0.0,0,0
-72.729034,92.79184,0.0,0,0
-72.17269,92.703354,0.0,0,0
-71.61713,92.6203,0.0,0,0
-71.062355,92.54216,0.0,0,0
-70.50843,92.4686,0.0,0,0
-69.95534,92.3991,0.0,0,0
-69.40314,92.33348,0.0,0,0
-68.85183,92.27128,0.0,0,0
-68.30147,92.21239,0.0,0,0
-67.75203,92.15638,0.0,0,0
-67.203606,92.10324,0.0,0,0
-66.65614,92.05255,0.0,0,0
-66.10974,92.00434,0.037727077,0,0
-65.56435,91.95827,0.8185056,3,6
-65.02005,91.91432,0.9850197,3,19
-64.476814,91.87226,0.27051938,1,0
-63.934708,91.83204,0.0,0,0
-63.39372,91.793495,0.0,0,0
-62.853886,91.75653,0.0,0,0
-62.315228,91.72107,0.0,0,0
-61.77775,91.687004,0.0,0,0
-61.241493,91.65428,0.0,0,0
-60.706455,91.622765,0.0,0,0
-60.17269,91.59247,0.0,0,0
-59.64016,91.56325,0.0,0,0
-59.108955,91.53511,0.0,0,0
-58.57901,91.507935,0.0,0,0
-58.050434,91.481735,0.0,0,0
-57.52316,91.456406,0.0,0,0
-56.997272,91.431946,0.0,0,0
-56.472733,91.40828,0.0,0,0
-55.949608,91.38541,0.0,0,0
-55.427864,91.363235,0.0,0,0
-54.907562,91.34178,0.0,0,0
-54.890236,-92.28879,0.0,0,0
-55.41022,-92.32536,0.0,0,0
-55.93162,-92.363144,0.0,0,0
-56.454403,-92.402145,0.0,0,0
-56.97859,-92.44248,0.0,0,0
-57.504105,-92.48416,0.0,0,0
-58.031002,-92.52733,0.0,0,0
-58.55918,-92.57196,0.0,0,0
-59.08872,-92.61828,0.0,0,0
-59.6195,-92.66623,0.0,0,0
-60.151596,-92.71602,0.0,0,0
-60.68491,-92.76765,0.0,0,0
-61.219482,-92.82132,0.0,0,0
-61.75524,-92.87708,0.0,0,0
-62.292217,-92.93512,0.0,0,0
-62.830353,-92.99553,0.0,0,0
-63.36964,-93.05847,0.0,0,0
-63.910057,-93.124115,0.0,0,0
-64.45157,-93.19262,0.0,0,0
-64.99419,-93.26424,0.0,0,0
-65.537834,-93.33907,0.0,0,0
-66.08255,-93.417496,0.0,0,0
-66.62826,-93.49958,0.0,0,0
-67.17497,-93.58584,0.01194514,0,0
-67.722626,-93.67628,0.1989613,0,0
-68.27124,-93.77159,0.056248847,0,0
-68.82074,-93.87179,0.0,0,0
-69.371155,-93.97761,0.0,0,0
-69.9224,-94.08922,0.0,0,0
-70.47449,-94.20739,0.0,0,0
-71.02735,-94.332466,0.0,0,0
-71.58099,-94.46527,0.30303803,1,0
-72.13535,-94.60642,0.4685108,1,0
-72.69042,-94.75675,0.0,0,0
-73.246155,-94.91727,0.0,0,0
-73.802505,-95.08881,0.0,0,0
-74.35944,-95.272964,0.0,0,0
-74.91692,-95.47056,0.0,0,0
-75.474915,-95.68394,0.0,0,0
-76.03334,-95.91397,0.0,0,0
-76.59217,-96.16412,0.0,0,0
-77.15132,-96.43543,0.0,0,0
-77.710785,-96.732506,0.0,0,0
-78.270424,-97.057304,0.0,0,0
-78.83021,-97.41568,0.0,0,0
-79.39001,-97.81139,0.0,0,0
-79.94974,-98.25206,0.0,0,0
-80.50926,-98.74452,0.0,0,0
-81.06844,-99.29915,0.0,0,0
-81.627075,-99.92829,0.0,0,0
-82.18494,-100.64696,0.0,0,0
-82.741714,-101.4778,0.0,0,0
-83.29707,-102.44423,0.0,0,0
-83.85043,-103.589676,0.0,0,0
-84.4012,-104.954414,0.0,0,0
-84.9482,-106.62724,0.0,0,0
-85.49026,-108.688286,0.0,0,0
-86.02473,-111.33322,0.0,0,0
-86.548706,-114.760315,0.0,0,0
-87.055405,-119.43204,0.0,0,0
-87.53549,-125.93146,0.0,0,0
-87.96783,-135.4466,0.0,0,0
-88.31789,-149.40277,0.0,0,0
-88.52274,-168.85005,0.0,0,0
-88.52274,168.85005,0.0,0,0
-88.31789,149.40277,0.0,0,0
-87.96783,135.4466,0.0,0,0
-87.53549,125.93146,0.0,0,0
-87.055405,119.43204,0.0,0,0
-86.548706,114.760315,0.0,0,0
-86.02473,111.33322,0.0,0,0
-85.49026,108.688286,0.0,0,0
-84.9482,106.62724,0.0,0,0
-84.4012,104.954414,0.0,0,0
-83.85043,103.589676,0.0,0,0
-83.29707,102.44423,0.0,0,0
-82.741714,101.4778,0.0,0,0
-82.18494,100.64696,0.0,0,0
-81.627075,99.92829,0.0,0,0
-81.06844,99.29915,0.0,0,0
-80.50926,98.74452,0.0,0,0
-79.94974,98.25206,0.0,0,0
-79.39001,97.81139,0.0,0,0
-78.83021,97.41568,0.0,0,0
-78.270424,97.057304,0.0,0,0
-77.710785,96.732506,0.0,0,0
-77.15132,96.43543,0.0,0,0
-76.59217,96.16412,0.0,0,0
-76.03334,95.91397,0.0,0,0
-75.474915,95.68394,0.0,0,0
-74.91692,95.47056,0.0,0,0
-74.35944,95.272964,0.0,0,0
-73.802505,95.08881,0.0,0,0
-73.246155,94.91727,0.0,0,0
-72.69042,94.75675,0.0,0,0
-72.13535,94.60642,0.0,0,0
-71.58099,94.46527,0.0,0,0
-71.02735,94.332466,0.0,0,0
-70.47449,94.20739,0.0,0,0
-69.9224,94.08922,0.0,0,0
-69.371155,93.97761,0.0,0,0
-68.82074,93.87179,0.0,0,0
-68.27124,93.77159,0.0,0,0
-67.722626,93.67628,0.0,0,0
-67.17497,93.58584,0.0,0,0
-66.62826,93.49958,0.0,0,0
-66.08255,93.417496,0.017511757,0,0
-65.537834,93.33907,0.65118057,2,3
-64.99419,93.26424,0.9936481,3,28
-64.45157,93.19262,0.607067,2,1
-63.910057,93.124115,0.0,0,0
-63.36964,93.05847,0.0,0,0
-62.830353,92.99553,0.0,0,0
-62.292217,92.93512,0.0,0,0
-61.75524,92.87708,0.0,0,0
-61.219482,92.82132,0.0,0,0
-60.68491,92.76765,0.0,0,0
-60.151596,92.71602,0.0,0,0
-59.6195,92.66623,0.0,0,0
-59.08872,92.61828,0.0,0,0
-58.55918,92.57196,0.0,0,0
-58.031002,92.52733,0.0,0,0
-57.504105,92.48416,0.0,0,0
-56.97859,92.44248,0.0,0,0
-56.454403,92.402145,0.0,0,0
-55.93162,92.363144,0.0,0,0
-55.41022,92.32536,0.0,0,0
-54.890236,92.28879,0.0,0,0
-54.8639,-93.23454,0.0,0,0
-55.383385,-93.28618,0.0,0,0
-55.90428,-93.33949,0.0,0,0
-56.426537,-93.394554,0.0,0,0
-56.950176,-93.45148,0.0,0,0
-57.475136,-93.51031,0.0,0,0
-58.00145,-93.57123,0.0,0,0
-58.529034,-93.63423,0.0,0,0
-59.057953,-93.69958,0.0,0,0
-59.588097,-93.76722,0.0,0,0
-60.11953,-93.83747,0.0,0,0
-60.652157,-93.9103,0.0,0,0
-61.18602,-93.98602,0.0,0,0
-61.721043,-94.06467,0.0,0,0
-62.257244,-94.146515,0.0,0,0
-62.79458,-94.23169,0.0,0,0
-63.333042,-94.32045,0.0,0,0
-63.872593,-94.41302,0.0,0,0
-64.41321,-94.50958,0.0,0,0
-64.95488,-94.61051,0.0,0,0
-65.49756,-94.71599,0.0,0,0
-66.04125,-94.826485,0.0,0,0
-66.58588,-94.94212,0.0,0,0
-67.131485,-95.06363,0.076159544,0,0
-67.67795,-95.191,0.9694129,3,5
-68.22534,-95.32519,0.24314155,0,0
-68.773544,-95.46624,0.0,0,0
-69.322586,-95.615166,0.0,0,0
-69.87239,-95.7722,0.0,0,0
-70.42295,-95.93841,0.0,0,0
-70.97421,-96.114296,0.0,0,0
-71.52615,-96.300964,0.30827305,1,0
-72.078705,-96.499306,0.38280997,1,0
-72.63185,-96.71045,0.0,0,0
-73.18553,-96.9358,0.0,0,0
-73.7397,-97.17653,0.0,0,0
-74.2943,-97.4348,0.0,0,0
-74.84926,-97.711754,0.0,0,0
-75.40455,-98.01064,0.0,0,0
-75.96005,-98.332596,0.0,0,0
-76.51574,-98.68242,0.0,0,0
-77.07149,-99.061455,0.0,0,0
-77.627205,-99.47603,0.0,0,0
-78.18278,-99.92874,0.0,0,0
-78.73808,-100.42753,0.0,0,0
-79.29296,-100.97738,0.0,0,0
-79.84722,-101.588486,0.0,0,0
-80.40065,-102.269875,0.0,0,0
-80.953,-103.0352,0.0,0,0
-81.50392,-103.90057,0.0,0,0
-82.05303,-104.88522,0.0,0,0
-82.59976,-106.01811,0.0,0,0
-83.143524,-107.32825,0.0,0,0
-83.68327,-108.869255,0.0,0,0
-84.21803,-110.688385,0.0,0,0
-84.74575,-112.889656,0.0,0,0
-85.26459,-115.5588,0.0,0,0
-85.770226,-118.904106,0.0,0,0
-86.25845,-123.10741,0.0,0,0
-86.71977,-128.5728,0.0,0,0
-87.143036,-135.69559,0.0,0,0
-87.506226,-145.13614,0.0,0,0
-87.78229,-157.30264,0.0,0,0
-87.93338,-172.06319,0.0,0,0
-87.93338,172.06319,0.0,0,0
-87.78229,157.30264,0.0,0,0
-87.506226,145.13614,0.0,0,0
-87.143036,135.69559,0.0,0,0
-86.71977,128.5728,0.0,0,0
-86.25845,123.10741,0.0,0,0
-85.770226,118.904106,0.0,0,0
-85.26459,115.5588,0.0,0,0
-84.74575,112.889656,0.0,0,0
-84.21803,110.688385,0.0,0,0
-83.68327,108.869255,0.0,0,0
-83.143524,107.32825,0.0,0,0
-82.59976,106.01811,0.0,0,0
-82.05303,104.88522,0.0,0,0
-81.50392,103.90057,0.0,0,0
-80.953,103.0352,0.0,0,0
-80.40065,102.269875,0.0,0,0
-79.84722,101.588486,0.0,0,0
-79.29296,100.97738,0.0,0,0
-78.73808,100.42753,0.0,0,0
-78.18278,99.92874,0.0,0,0
-77.627205,99.47603,0.0,0,0
-77.07149,99.061455,0.0,0,0
-76.51574,98.68242,0.0,0,0
-75.96005,98.332596,0.0,0,0
-75.40455,98.01064,0.0,0,0
-74.84926,97.711754,0.0,0,0
-74.2943,97.4348,0.0,0,0
-73.7397,97.17653,0.0,0,0
-73.18553,96.9358,0.0,0,0
-72.63185,96.71045,0.0,0,0
-72.078705,96.499306,0.0,0,0
-71.52615,96.300964,0.0,0,0
-70.97421,96.114296,0.0,0,0
-70.42295,95.93841,0.0,0,0
-69.87239,95.7722,0.0,0,0
-69.322586,95.615166,0.0,0,0
-68.773544,95.46624,0.0,0,0
-68.22534,95.32519,0.0,0,0
-67.67795,95.191,0.0,0,0
-67.131485,95.06363,0.0,0,0
-66.58588,94.94212,0.0,0,0
-66.04125,94.826485,0.0,0,0
-65.49756,94.71599,0.3354614,1,0
-64.95488,94.61051,0.7755484,3,9
-64.41321,94.50958,0.89451426,3,5
-63.872593,94.41302,0.07488636,0,0
-63.333042,94.32045,0.0,0,0
-62.79458,94.23169,0.0,0,0
-62.257244,94.146515,0.0,0,0
-61.721043,94.06467,0.0,0,0
-61.18602,93.98602,0.0,0,0
-60.652157,93.9103,0.0,0,0
-60.11953,93.83747,0.0,0,0
-59.588097,93.76722,0.0,0,0
-59.057953,93.69958,0.0,0,0
-58.529034,93.63423,0.0,0,0
-58.00145,93.57123,0.0,0,0
-57.475136,93.51031,0.0,0,0
-56.950176,93.45148,0.0,0,0
-56.426537,93.394554,0.0,0,0
-55.90428,93.33949,0.0,0,0
-55.383385,93.28618,0.0,0,0
-54.8639,93.23454,0.0,0,0
-54.82873,-94.178566,0.0,0,0
-55.347557,-94.24518,0.0,0,0
-55.867775,-94.313965,0.0,0,0
-56.38933,-94.38497,0.0,0,0
-56.91225,-94.4584,0.0,0,0
-57.43646,-94.534256,0.0,0,0
-57.96201,-94.612816,0.0,0,0
-58.488796,-94.694046,0.0,0,0
-59.01689,-94.7783,0.0,0,0
-59.54618,-94.86549,0.0,0,0
-60.076736,-94.95605,0.0,0,0
-60.608448,-95.04993,0.0,0,0
-61.141357,-95.14751,0.0,0,0
-61.675404,-95.24884,0.0,0,0
-62.210587,-95.35429,0.0,0,0
-62.746864,-95.46402,0.0,0,0
-63.284218,-95.57833,0.0,0,0
-63.822624,-95.69754,0.0,0,0
-64.362045,-95.821884,0.0,0,0
-64.90247,-95.95182,0.0,0,0
-65.44384,-96.08757,0.0,0,0
-65.986176,-96.22978,0.0,0,0
-66.52939,-96.37855,0.0,0,0
-67.07349,-96.53483,0.10585823,0,0
-67.6184,-96.69863,0.890774,3,6
-68.164154,-96.87115,0.43126374,1,0
-68.710625,-97.05242,0.023945177,0,0
-69.257866,-97.24377,0.0,0,0
-69.805756,-97.44546,0.0,0,0
-70.354294,-97.658844,0.0,0,0
-70.90343,-97.884575,0.012603226,0,0
-71.45311,-98.12403,0.6651698,2,1
-72.00327,-98.37835,0.5075471,2,0
-72.55388,-98.648926,0.0,0,0
-73.10486,-98.93756,0.0,0,0
-73.656136,-99.24568,0.0,0,0
-74.20765,-99.576,0.0,0,0
-74.75931,-99.929955,0.0,0,0
-75.311035,-100.3116,0.0,0,0
-75.862724,-100.722305,0.0,0,0
-76.414276,-101.16807,0.0,0,0
-76.96554,-101.65047,0.0,0,0
-77.51639,-102.17732,0.0,0,0
-78.06666,-102.75174,0.0,0,0
-78.61613,-103.38343,0.0,0,0
-79.164604,-104.07834,0.0,0,0
-79.711784,-104.84874,0.0,0,0
-80.25738,-105.7053,0.0,0,0
-80.80095,-106.6641,0.0,0,0
-81.34203,-107.743866,0.0,0,0
-81.880035,-108.966576,0.0,0,0
-82.414116,-110.36505,0.0,0,0
-82.94342,-111.970924,0.0,0,0
-83.466415,-113.84263,0.0,0,0
-83.981766,-116.02821,0.0,0,0
-84.48658,-118.63404,0.0,0,0
-84.9785,-121.737885,0.0,0,0
-85.45187,-125.53076,0.0,0,0
-85.90192,-130.14977,0.0,0,0
-86.317894,-135.89464,0.0,0,0
-86.68921,-142.9776,0.0,0,0
-86.99656,-151.70502,0.0,0,0
-87.22126,-162.09627,0.0,0,0
-87.34009,-173.85428,0.0,0,0
-87.34009,173.85428,0.0,0,0
-87.22126,162.09627,0.0,0,0
-86.99656,151.70502,0.0,0,0
-86.68921,142.9776,0.0,0,0
-86.317894,135.89464,0.0,0,0
-85.90192,130.14977,0.0,0,0
-85.45187,125.53076,0.0,0,0
-84.9785,121.737885,0.0,0,0
-84.48658,118.63404,0.0,0,0
-83.981766,116.02821,0.0,0,0
-83.466415,113.84263,0.0,0,0
-82.94342,111.970924,0.0,0,0
-82.414116,110.36505,0.0,0,0
-81.880035,108.966576,0.0,0,0
-81.34203,107.743866,0.0,0,0
-80.80095,106.6641,0.0,0,0
-80.25738,105.7053,0.0,0,0
-79.711784,104.84874,0.0,0,0
-79.164604,104.07834,0.0,0,0
-78.61613,103.38343,0.0,0,0
-78.06666,102.75174,0.0,0,0
-77.51639,102.17732,0.0,0,0
-76.96554,101.65047,0.0,0,0
-76.414276,101.16807,0.0,0,0
-75.862724,100.722305,0.0,0,0
-75.311035,100.3116,0.0,0,0
-74.75931,99.929955,0.0,0,0
-74.20765,99.576,0.0,0,0
-73.656136,99.24568,0.0,0,0
-73.10486,98.93756,0.0,0,0
-72.55388,98.648926,0.0,0,0
-72.00327,98.37835,0.0,0,0
-71.45311,98.12403,0.0,0,0
-70.90343,97.884575,0.0,0,0
-70.354294,97.658844,0.0,0,0
-69.805756,97.44546,0.0,0,0
-69.257866,97.24377,0.0,0,0
-68.710625,97.05242,0.0,0,0
-68.164154,96.87115,0.0,0,0
-67.6184,96.69863,0.0,0,0
-67.07349,96.53483,0.0,0,0
-66.52939,96.37855,0.0,0,0
-65.986176,96.22978,0.0,0,0
-65.44384,96.08757,0.4454967,1,0
-64.90247,95.95182,0.887705,3,464
-64.362045,95.821884,0.9890217,3,17
-63.822624,95.69754,0.35829005,1,0
-63.284218,95.57833,0.0,0,0
-62.746864,95.46402,0.0,0,0
-62.210587,95.35429,0.0,0,0
-61.675404,95.24884,0.0,0,0
-61.141357,95.14751,0.0,0,0
-60.608448,95.04993,0.0,0,0
-60.076736,94.95605,0.0,0,0
-59.54618,94.86549,0.0,0,0
-59.01689,94.7783,0.0,0,0
-58.488796,94.694046,0.0,0,0
-57.96201,94.612816,0.0,0,0
-57.43646,94.534256,0.0,0,0
-56.91225,94.4584,0.0,0,0
-56.38933,94.38497,0.0,0,0
-55.867775,94.313965,0.0,0,0
-55.347557,94.24518,0.0,0,0
-54.82873,94.178566,0.0,0,0
-54.784355,-95.12027,0.0,0,0
-55.302357,-95.20174,0.0,0,0
-55.821712,-95.28586,0.0,0,0
-56.342392,-95.372696,0.0,0,0
-56.8644,-95.46248,0.0,0,0
-57.387672,-95.55523,0.0,0,0
-57.91225,-95.65126,0.0,0,0
-58.438038,-95.750565,0.0,0,0
-58.965096,-95.85352,0.0,0,0
-59.493317,-95.9601,0.0,0,0
-60.02276,-96.07075,0.0,0,0
-60.55332,-96.18544,0.0,0,0
-61.085045,-96.304634,0.0,0,0
-61.61785,-96.428406,0.0,0,0
-62.151756,-96.557175,0.0,0,0
-62.6867,-96.69115,0.0,0,0
-63.222664,-96.8307,0.0,0,0
-63.75963,-96.97618,0.0,0,0
-64.29755,-97.1279,0.0,0,0
-64.83641,-97.28642,0.0,0,0
-65.37615,-97.45198,0.0,0,0
-65.91678,-97.62538,0.0,0,0
-66.458206,-97.80674,0.0,0,0
-67.00044,-97.99719,0.0,0,0
-67.5434,-98.19673,0.28775674,1,0
-68.0871,-98.40683,0.98123187,3,5
-68.631424,-98.62751,0.33445987,1,0
-69.176384,-98.86034,0.018672563,0,0
-69.72189,-99.10567,0.0,0,0
-70.26792,-99.365105,0.0,0,0
-70.8144,-99.63941,0.013034005,0,0
-71.36127,-99.93022,0.67270774,2,1
-71.908455,-100.23889,0.5031048,2,0
-72.45589,-100.56709,0.016987829,0,0
-73.0035,-100.91693,0.01203648,0,0
-73.55119,-101.290085,0.0,0,0
-74.09888,-101.68978,0.21428005,0,0
-74.64645,-102.11766,0.073806286,0,0
-75.19377,-102.57849,0.0,0,0
-75.74075,-103.07382,0.0,0,0
-76.287186,-103.61066,0.0,0,0
-76.832954,-104.190765,0.0,0,0
-77.377815,-104.82322,0.0,0,0
-77.921585,-105.511444,0.0,0,0
-78.46396,-106.26653,0.0,0,0
-79.004654,-107.09509,0.0,0,0
-79.54328,-108.010895,0.0,0,0
-80.07942,-109.02562,0.0,0,0
-80.6125,-110.156876,0.0,0,0
-81.141884,-111.42476,0.0,0,0
-81.66678,-112.85245,0.0,0,0
-82.18609,-114.47419,0.0,0,0
-82.6987,-116.32153,0.0,0,0
-83.20265,-118.452805,0.0,0,0
-83.69632,-120.911995,0.0,0,0
-84.17612,-123.79828,0.0,0,0
-84.63946,-127.17386,0.0,0,0
-85.07991,-131.19778,0.0,0,0
-85.4927,-135.9588,0.0,0,0
-85.86716,-141.65945,0.0,0,0
-86.19437,-148.39111,0.0,0,0
-86.45857,-156.27777,0.0,0,0
-86.64715,-165.22595,0.0,0,0
-86.74505,-174.97606,0.0,0,0
-86.74505,174.97606,0.0,0,0
-86.64715,165.22595,0.0,0,0
-86.45857,156.27777,0.0,0,0
-86.19437,148.39111,0.0,0,0
-85.86716,141.65945,0.0,0,0
-85.4927,135.9588,0.0,0,0
-85.07991,131.19778,0.0,0,0
-84.63946,127.17386,0.0,0,0
-84.17612,123.79828,0.0,0,0
-83.69632,120.911995,0.0,0,0
-83.20265,118.452805,0.0,0,0
-82.6987,116.32153,0.0,0,0
-82.18609,114.47419,0.0,0,0
-81.66678,112.85245,0.0,0,0
-81.141884,111.42476,0.0,0,0
-80.6125,110.156876,0.0,0,0
-80.07942,109.02562,0.0,0,0
-79.54328,108.010895,0.0,0,0
-79.004654,107.09509,0.0,0,0
-78.46396,106.26653,0.0,0,0
-77.921585,105.511444,0.0,0,0
-77.377815,104.82322,0.0,0,0
-76.832954,104.190765,0.0,0,0
-76.287186,103.61066,0.0,0,0
-75.74075,103.07382,0.0,0,0
-75.19377,102.57849,0.0,0,0
-74.64645,102.11766,0.0,0,0
-74.09888,101.68978,0.0,0,0
-73.55119,101.290085,0.0,0,0
-73.0035,100.91693,0.0,0,0
-72.45589,100.56709,0.0,0,0
-71.908455,100.23889,0.0,0,0
-71.36127,99.93022,0.0,0,0
-70.8144,99.63941,0.0,0,0
-70.26792,99.365105,0.0,0,0
-69.72189,99.10567,0.0,0,0
-69.176384,98.86034,0.0,0,0
-68.631424,98.62751,0.0,0,0
-68.0871,98.40683,0.0,0,0
-67.5434,98.19673,0.0,0,0
-67.00044,97.99719,0.0,0,0
-66.458206,97.80674,0.0,0,0
-65.91678,97.62538,0.0,0,0
-65.37615,97.45198,0.22155441,0,0
-64.83641,97.28642,0.9112956,3,814
-64.29755,97.1279,0.95720667,3,14
-63.75963,96.97618,0.44221875,1,0
-63.222664,96.8307,0.0,0,0
-62.6867,96.69115,0.0,0,0
-62.151756,96.557175,0.0,0,0
-61.61785,96.428406,0.0,0,0
-61.085045,96.304634,0.0,0,0
-60.55332,96.18544,0.0,0,0
-60.02276,96.07075,0.0,0,0
-59.493317,95.9601,0.0,0,0
-58.965096,95.85352,0.0,0,0
-58.438038,95.750565,0.0,0,0
-57.91225,95.65126,0.0,0,0
-57.387672,95.55523,0.0,0,0
-56.8644,95.46248,0.0,0,0
-56.342392,95.372696,0.0,0,0
-55.821712,95.28586,0.0,0,0
-55.302357,95.20174,0.0,0,0
-54.784355,95.12027,0.0,0,0
-54.731297,-96.05925,0.0,0,0
-55.248302,-96.155464,0.0,0,0
-55.766644,-96.25478,0.0,0,0
-56.286266,-96.3573,0.0,0,0
-56.807194,-96.46328,0.0,0,0
-57.329346,-96.57275,0.0,0,0
-57.852768,-96.68609,0.0,0,0
-58.377365,-96.80326,0.0,0,0
-58.903187,-96.924736,0.020033196,0,0
-59.430138,-97.050446,0.014200323,0,0
-59.958252,-97.180954,0.0,0,0
-60.487453,-97.3162,0.0,0,0
-61.017754,-97.45674,0.0,0,0
-61.549095,-97.60265,0.0,0,0
-62.081467,-97.754425,0.0,0,0
-62.614826,-97.912285,0.0,0,0
-63.14915,-98.07669,0.0,0,0
-63.684402,-98.24803,0.0,0,0
-64.220535,-98.4267,0.0,0,0
-64.75754,-98.61331,0.0,0,0
-65.29534,-98.80814,0.0,0,0
-65.83394,-99.012146,0.0,0,0
-66.37325,-99.225464,0.0,0,0
-66.913284,-99.44937,0.0,0,0
-67.45392,-99.68389,0.016173396,0,0
-67.99518,-99.93072,0.39926732,1,0
-68.536964,-100.189865,0.98666745,3,11
-69.07924,-100.463165,0.19259694,0,0
-69.621925,-100.75097,0.0,0,0
-70.16498,-101.05516,0.0,0,0
-70.70831,-101.37659,0.0,0,0
-71.25187,-101.71717,0.25983584,1,0
-71.79554,-102.07838,0.9480039,3,3
-72.33925,-102.46215,0.5896849,2,0
-72.882904,-102.87088,0.5785907,2,0
-73.42639,-103.30646,0.5745825,2,0
-73.96959,-103.77252,0.860792,3,70
-74.51237,-104.2709,0.973172,3,131
-75.05455,-104.80696,0.17905603,0,0
-75.59602,-105.3824,0.0,0,0
-76.13652,-106.00501,0.0,0,0
-76.675896,-106.67669,0.0,0,0
-77.21382,-107.40748,0.0,0,0
-77.750114,-108.20098,0.0,0,0
-78.284294,-109.06932,0.0,0,0
-78.816086,-110.01945,0.0,0,0
-79.34494,-111.06607,0.0,0,0
-79.87035,-112.22136,0.0,0,0
-80.39161,-113.50357,0.0,0,0
-80.90788,-114.93315,0.0,0,0
-81.41825,-116.53319,0.0,0,0
-81.921326,-118.33743,0.0,0,0
-82.41583,-120.37538,0.0,0,0
-82.899414,-122.70191,0.0,0,0
-83.37029,-125.354294,0.0,0,0
-83.82443,-128.41948,0.0,0,0
-84.259186,-131.94232,0.0,0,0
-84.667816,-136.04756,0.0,0,0
-85.046005,-140.78397,0.0,0,0
-85.3838,-146.28067,0.0,0,0
-85.67412,-152.55972,0.0,0,0
-85.90441,-159.65663,0.0,0,0
-86.066185,-167.4563,0.0,0,0
-86.149216,-175.75851,0.0,0,0
-86.149216,175.75851,0.0,0,0
-86.066185,167.4563,0.0,0,0
-85.90441,159.65663,0.0,0,0
-85.67412,152.55972,0.0,0,0
-85.3838,146.28067,0.0,0,0
-85.046005,140.78397,0.0,0,0
-84.667816,136.04756,0.0,0,0
-84.259186,131.94232,0.0,0,0
-83.82443,128.41948,0.0,0,0
-83.37029,125.354294,0.0,0,0
-82.899414,122.70191,0.0,0,0
-82.41583,120.37538,0.0,0,0
-81.921326,118.33743,0.0,0,0
-81.41825,116.53319,0.0,0,0
-80.90788,114.93315,0.0,0,0
-80.39161,113.50357,0.0,0,0
-79.87035,112.22136,0.0,0,0
-79.34494,111.06607,0.0,0,0
-78.816086,110.01945,0.0,0,0
-78.284294,109.06932,0.0,0,0
-77.750114,108.20098,0.0,0,0
-77.21382,107.40748,0.0,0,0
-76.675896,106.67669,0.0,0,0
-76.13652,106.00501,0.0,0,0
-75.59602,105.3824,0.0,0,0
-75.05455,104.80696,0.0,0,0
-74.51237,104.2709,0.0,0,0
-73.96959,103.77252,0.0,0,0
-73.42639,103.30646,0.0,0,0
-72.882904,102.87088,0.0,0,0
-72.33925,102.46215,0.0,0,0
-71.79554,102.07838,0.0,0,0
-71.25187,101.71717,0.0,0,0
-70.70831,101.37659,0.0,0,0
-70.16498,101.05516,0.0,0,0
-69.621925,100.75097,0.0,0,0
-69.07924,100.463165,0.0,0,0
-68.536964,100.189865,0.0,0,0
-67.99518,99.93072,0.0,0,0
-67.45392,99.68389,0.0,0,0
-66.913284,99.44937,0.0,0,0
-66.37325,99.225464,0.03028896,0,0
-65.83394,99.012146,0.42655846,1,0
-65.29534,98.80814,0.9624213,3,146
-64.75754,98.61331,0.81701744,3,173
-64.220535,98.4267,0.98801476,3,23
-63.684402,98.24803,0.38172004,1,0
-63.14915,98.07669,0.0,0,0
-62.614826,97.912285,0.0,0,0
-62.081467,97.754425,0.0,0,0
-61.549095,97.60265,0.0,0,0
-61.017754,97.45674,0.0,0,0
-60.487453,97.3162,0.0,0,0
-59.958252,97.180954,0.0,0,0
-59.430138,97.050446,0.0,0,0
-58.903187,96.924736,0.0,0,0
-58.377365,96.80326,0.0,0,0
-57.852768,96.68609,0.0,0,0
-57.329346,96.57275,0.0,0,0
-56.807194,96.46328,0.0,0,0
-56.286266,96.3573,0.0,0,0
-55.766644,96.25478,0.0,0,0
